executionTime,releaseTime
156771,17701822227873
154323,17701826227769
180573,17701830227509
179218,17701834227144
160677,17701838226780
181198,17701842226780
161146,17701846227144
159791,17701850226832
157605,17701854226988
159323,17701858226728
160886,17701862225842
160520,17701866225634
159687,17701870225165
162708,17701874224905
160364,17701878225790
156406,17701882224592
161875,17701886224436
185625,17701890223967
160729,17701894223759
157813,17701898223603
156094,17701902223238
153489,17701906223238
159323,17701910223446
156094,17701914223499
155521,17701918222405
158698,17701922223082
156302,17701926221988
159843,17701930221780
161354,17701934223342
159843,17701938221832
153281,17701942222874
180416,17701946221155
159896,17701950221988
159791,17701954220478
159531,17701958220322
159948,17701962220061
157552,17701966220582
161354,17701970220738
177604,17701974219280
173437,17701978219072
199219,17701982217718
185729,17701986219176
178594,17701990221207
175312,17701994219488
176145,17701998218395
180416,17702002218238
174531,17702006217561
162032,17702010217249
181563,17702014217197
183386,17702018217301
158490,17702022217145
158021,17702026217093
160834,17702030217093
158542,17702034215947
164167,17702038215791
184948,17702042215634
158645,17702046215322
160521,17702050213134
163073,17702054213811
160729,17702058213864
160000,17702062212509
161979,17702066211989
158281,17702070211937
182448,17702074211624
179635,17702078211416
185781,17702082212249
158490,17702086212562
182864,17702090210999
181198,17702094210530
179010,17702098210478
178542,17702102210114
176458,17702106210062
180834,17702110209593
182188,17702114210843
178125,17702118209905
180781,17702122209020
181562,17702126208916
178698,17702130208812
176562,17702134208551
178020,17702138208187
178021,17702142207978
177240,17702146208343
180000,17702150207406
179739,17702154207301
178021,17702158207093
176302,17702162206728
177032,17702166206468
175833,17702170207249
178021,17702174208187
178281,17702178205999
191927,17702182205479
174688,17702186205947
159218,17702190205999
161250,17702194205166
157552,17702198208291
155833,17702202210218
153854,17702206208916
157136,17702210207354
159219,17702214206937
160312,17702218206312
160833,17702222208187
160885,17702226208447
157916,17702230207510
159584,17702234207666
156927,17702238206000
162813,17702242205375
157396,17702246205010
167500,17702250204489
163125,17702254205479
159375,17702258204645
158750,17702262205531
155313,17702266204177
159479,17702270204020
180157,17702274203656
179843,17702278206260
175312,17702282203135
172761,17702286202979
173594,17702290203864
175417,17702294203239
173698,17702298201468
179427,17702302201781
156042,17702306201469
160104,17702310202198
163073,17702314201469
161980,17702318201677
156563,17702322202250
158437,17702326200583
158125,17702330200166
159635,17702334199906
164532,17702338199594
162292,17702342200687
160105,17702346199594
160937,17702350201417
158438,17702354199646
158489,17702358198448
159115,17702362198396
158958,17702366198240
164791,17702370198448
162292,17702374198760
157552,17702378197042
157969,17702382197927
186145,17702386196625
158906,17702390196885
158646,17702394196260
161145,17702398198396
161250,17702402196885
158021,17702406195688
157760,17702410196156
157135,17702414195375
159063,17702418194854
159948,17702422195011
157865,17702426194438
158177,17702430195844
181459,17702434195219
154167,17702438194906
157916,17702442193813
159427,17702446193292
161459,17702450193136
160677,17702454192771
161563,17702458193240
156771,17702462193031
160157,17702466191938
161980,17702470191938
159636,17702474191469
162187,17702478191313
159219,17702482191417
161823,17702486191365
180052,17702490190844
156875,17702494190584
179531,17702498190323
160729,17702502190011
159531,17702506189959
161041,17702510189750
159115,17702514191209
160260,17702518189021
156198,17702522189230
155521,17702526188605
159896,17702530188709
157917,17702534188500
156563,17702538188188
162500,17702542188240
159948,17702546189125
160573,17702550187355
158437,17702554187198
160104,17702558186990
159219,17702562186626
159896,17702566186417
160000,17702570186261
182500,17702574187771
177760,17702578188709
174531,17702582185688
198958,17702586186782
175469,17702590185115
173802,17702594184907
175365,17702598184594
176875,17702602185428
178750,17702606184803
157188,17702610184074
156250,17702614183709
156094,17702618183761
156823,17702622183761
161302,17702626183240
160260,17702630182772
169844,17702634184074
158802,17702638182876
160313,17702642182980
159583,17702646182042
160938,17702650181626
158125,17702654181782
157500,17702658181209
158646,17702662181886
156823,17702666182043
161406,17702670180897
158437,17702674180428
158542,17702678180376
157187,17702682180220
162553,17702686177980
181615,17702690177980
158698,17702694179282
162083,17702698178136
159063,17702702177147
188646,17702706177303
160417,17702710176470
180990,17702714176470
179219,17702718175949
182240,17702722176053
197552,17702726176574
159687,17702730175689
163437,17702734175324
181562,17702738174855
180313,17702742174647
158646,17702746176366
159167,17702750174387
160313,17702754175168
161510,17702758174699
157969,17702762173605
180990,17702766173241
179063,17702770173137
176875,17702774172772
158802,17702778172512
156875,17702782174751
157552,17702786172303
178230,17702790171991
161563,17702794171835
181771,17702798171730
178021,17702802171626
184844,17702806170949
177969,17702810170793
175469,17702814171366
179792,17702818170533
177447,17702822170324
162604,17702826171366
161667,17702830169699
156250,17702834173137
159166,17702838172460
175730,17702842172303
181979,17702846173241
155625,17702850171887
164062,17702854171574
164584,17702858171210
159167,17702862173293
157344,17702866172512
158854,17702870170949
175365,17702874171887
174896,17702878170064
171875,17702882169127
172135,17702886168866
172240,17702890169074
174323,17702894169856
172396,17702898168606
154063,17702902170637
155990,17702906169075
155313,17702910168033
178906,17702914167668
155677,17702918167981
155937,17702922167825
156198,17702926167252
153541,17702930168345
159062,17702934167981
154115,17702938166470
163021,17702942166314
155157,17702946166054
156094,17702950167668
158177,17702954167512
156250,17702958165325
158542,17702962166054
156250,17702966165064
156927,17702970164439
159739,17702974164804
158073,17702978164335
159323,17702982164752
155886,17702986164127
156615,17702990163450
155417,17702994164283
154427,17702998164648
156562,17703002163033
161771,17703006162721
159427,17703010164231
157865,17703014163241
156719,17703018161731
158906,17703022162096
155052,17703026161262
157709,17703030161054
156042,17703034160950
156823,17703038160585
157917,17703042161523
161875,17703046160221
159479,17703050160585
158229,17703054159648
157031,17703058159596
160729,17703062159231
159531,17703066158971
157969,17703070159804
182083,17703074159023
155834,17703078158554
159427,17703082158190
158386,17703086158398
177916,17703090157408
157865,17703094157356
158073,17703098158502
157031,17703102156940
154011,17703106156575
158542,17703110156106
153959,17703114156263
178593,17703118155950
156980,17703122155794
157344,17703126157409
161354,17703130155794
158646,17703134155273
157344,17703138156054
187292,17703142155429
179375,17703146154440
175990,17703150154127
158593,17703154154440
159167,17703158154857
158594,17703162154179
159740,17703166153190
155260,17703170153086
179948,17703174152877
173854,17703178152565
174948,17703182151888
203229,17703186154336
182968,17703190151992
173958,17703194151471
179583,17703198151419
180365,17703202151055
178385,17703206150950
160364,17703210150638
158385,17703214152305
157812,17703218151888
160573,17703222150117
183125,17703226149805
155469,17703230150273
162083,17703234151263
161145,17703238149128
160833,17703242148867
163750,17703246149336
160782,17703250148659
157813,17703254148451
156302,17703258148346
158177,17703262147774
186042,17703266147774
156041,17703270147357
180625,17703274147305
155209,17703278147461
154115,17703282147513
156928,17703286146732
157865,17703290146211
156250,17703294145899
160990,17703298145899
161823,17703302145638
158385,17703306145326
159219,17703310145169
168854,17703314145065
160364,17703318144857
156667,17703322144753
159687,17703326142409
163542,17703330142357
184219,17703334142878
160521,17703338143190
161719,17703342141628
183020,17703346141107
179636,17703350141055
177916,17703354140638
180573,17703358140430
180833,17703362140118
179323,17703366140690
177448,17703370139649
159636,17703374139649
163125,17703378139441
168386,17703382139284
161458,17703386139024
158906,17703390138868
164114,17703394139388
161302,17703398138816
160052,17703402138034
161354,17703406139441
158229,17703410137774
179948,17703414137670
178854,17703418137045
177865,17703422137722
179219,17703426137045
175937,17703430136576
